vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code,ablation_variant
V162,cma,103.01,1,5,147.79,51.04,65.01,18.26,59.67,57.6,61.78,43.89,1,emergency,>=5_years,high,0,1,Full GDT
V162,control,106.89,1,5,184.77,57.45,77.43,18.68,79.04,50.11,78.01,41.45,2,emergency,>=5_years,high,0,0,Full GDT
V162,bm25,113.61,1,5,197.72,59.83,86.28,16.46,79.76,50.84,82.55,43.09,3,emergency,>=5_years,high,0,0,Full GDT
V162,gdt,100.32,1,5,119.29,43.67,53.52,13.28,60.63,59.66,51.65,23.3,4,emergency,>=5_years,high,0,1,Full GDT
V163,gdt,54.72,1,3,122.4,33.59,35.83,12.73,28.98,69.96,35.32,18.72,1,emergency,>=5_years,high,2,1,Full GDT
V163,bm25,67.69,1,3,183.3,49.45,56.93,14.87,62.31,66.83,56.65,39.08,2,emergency,>=5_years,high,2,0,Full GDT
V163,cma,62.01,1,3,136.9,40.15,50.36,6.46,45.41,70.25,44.3,24.11,3,emergency,>=5_years,high,2,1,Full GDT
V163,control,58.87,1,3,182.27,47.43,58.55,17.85,60.13,64.49,57.43,26.15,4,emergency,>=5_years,high,2,0,Full GDT
V164,control,116.42,1,5,193.69,60.05,86.32,20.35,75.16,53.91,77.65,46.92,1,critical_care,<5_years,high,2,0,Full GDT
V164,cma,100.11,1,5,148.54,47.81,66.29,18.72,60.8,56.68,55.49,28.89,2,critical_care,<5_years,high,2,1,Full GDT
V164,gdt,95.1,1,5,132.95,47.51,60.04,15.82,54.69,67.65,52.45,34.41,3,critical_care,<5_years,high,2,1,Full GDT
V164,bm25,113.5,1,5,190.08,60.41,85.61,22.81,77.82,46.92,81.47,47.82,4,critical_care,<5_years,high,2,0,Full GDT
V165,gdt,20.27,1,1,125.47,28.89,26.37,16.61,17.72,80.52,22.9,9.2,1,emergency,<5_years,low,0,1,Full GDT
V165,cma,20.93,1,1,151.01,31.9,24.63,15.52,26.35,75.83,33.3,15.75,2,emergency,<5_years,low,0,1,Full GDT
V165,control,22.67,1,1,195.43,37.33,45.49,14.21,37.81,69.84,33.55,23.08,3,emergency,<5_years,low,0,0,Full GDT
V165,bm25,31.34,1,1,183.8,39.52,45.34,7.56,37.47,73.43,45.74,27.57,4,emergency,<5_years,low,0,0,Full GDT
V166,gdt,76.68,1,4,130.32,39.99,49.99,18.84,42.42,65.15,41.26,22.26,1,internal_medicine,<5_years,high,2,1,Full GDT
V166,bm25,90.03,1,4,183.66,53.02,75.7,20.91,69.19,50.24,68.42,33.63,2,internal_medicine,<5_years,high,2,0,Full GDT
V166,cma,80.32,1,4,140.53,47.21,57.9,18.28,52.91,67.52,58.53,28.14,3,internal_medicine,<5_years,high,2,1,Full GDT
V166,control,91.22,1,4,195.7,51.69,64.69,11.28,72.81,61.33,67.71,32.31,4,internal_medicine,<5_years,high,2,0,Full GDT
V167,control,75.3,1,3,187.24,52.9,69.26,22.37,64.19,64.7,59.77,37.12,1,critical_care,<5_years,low,0,0,Full GDT
V167,cma,60.95,1,3,164.94,39.74,46.91,12.0,43.14,72.86,39.08,24.43,2,critical_care,<5_years,low,0,1,Full GDT
V167,bm25,76.49,1,3,175.98,50.54,69.59,13.86,58.36,53.2,61.5,46.75,3,critical_care,<5_years,low,0,0,Full GDT
V167,gdt,56.18,1,3,134.76,38.67,49.76,11.05,38.5,70.18,43.58,18.93,4,critical_care,<5_years,low,0,1,Full GDT
V168,control,48.6,1,2,188.2,41.52,52.71,12.85,51.94,61.18,49.82,20.6,1,emergency,>=5_years,low,0,0,Full GDT
V168,gdt,35.44,1,2,130.35,31.41,38.68,11.81,21.14,73.78,28.27,14.78,2,emergency,>=5_years,low,0,1,Full GDT
V168,bm25,44.47,1,2,193.66,42.61,57.12,6.66,44.82,68.02,51.13,27.9,3,emergency,>=5_years,low,0,0,Full GDT
V168,cma,44.14,1,2,147.99,37.76,39.37,17.56,36.38,83.29,33.28,16.7,4,emergency,>=5_years,low,0,1,Full GDT
V169,bm25,20.71,1,1,188.15,38.83,39.17,16.95,39.81,69.77,42.48,24.78,1,critical_care,>=5_years,low,0,0,Full GDT
V169,gdt,20.2,1,1,152.73,28.87,24.74,9.28,17.94,82.6,23.87,14.8,2,critical_care,>=5_years,low,0,1,Full GDT
V169,cma,19.88,1,1,146.74,30.99,30.27,5.18,31.69,81.91,27.08,9.85,3,critical_care,>=5_years,low,0,1,Full GDT
V169,control,23.13,1,1,192.09,39.92,37.85,14.06,39.69,73.49,39.14,35.31,4,critical_care,>=5_years,low,0,0,Full GDT
V170,control,20.78,1,1,170.18,38.55,41.93,12.31,45.9,67.03,43.17,20.95,1,critical_care,<5_years,low,0,0,Full GDT
V170,gdt,19.33,1,1,148.72,27.8,23.62,3.83,28.1,73.99,22.16,15.09,2,critical_care,<5_years,low,0,1,Full GDT
V170,bm25,20.09,1,1,192.98,40.89,42.51,10.32,44.7,77.03,46.29,24.47,3,critical_care,<5_years,low,0,0,Full GDT
V170,cma,23.44,1,1,164.45,33.16,34.41,16.94,25.28,79.66,32.96,9.73,4,critical_care,<5_years,low,0,1,Full GDT
V171,control,40.83,1,2,175.79,43.72,54.12,14.86,51.73,70.71,45.64,25.26,1,internal_medicine,<5_years,low,0,0,Full GDT
V171,cma,38.12,1,2,144.33,37.42,42.19,12.2,37.52,75.99,33.13,23.52,2,internal_medicine,<5_years,low,0,1,Full GDT
V171,bm25,41.04,1,2,187.32,42.67,53.68,13.41,48.53,68.68,47.79,23.94,3,internal_medicine,<5_years,low,0,0,Full GDT
V171,gdt,37.71,1,2,132.77,36.04,37.36,16.2,32.85,78.05,34.51,17.25,4,internal_medicine,<5_years,low,0,1,Full GDT
V172,gdt,94.77,1,5,121.91,50.52,58.08,28.93,57.66,63.83,57.63,37.02,1,critical_care,>=5_years,high,4,1,Full GDT
V172,bm25,122.71,1,5,190.7,64.14,89.71,23.98,82.74,50.39,85.04,52.96,2,critical_care,>=5_years,high,4,0,Full GDT
V172,cma,97.79,1,5,157.05,45.81,57.99,20.92,52.12,54.03,53.63,36.15,3,critical_care,>=5_years,high,4,1,Full GDT
V172,control,121.3,1,5,183.61,55.93,71.62,18.94,76.94,40.19,82.25,45.63,4,critical_care,>=5_years,high,4,0,Full GDT
V173,gdt,97.87,1,5,124.92,44.37,52.4,17.42,55.13,55.78,54.86,30.63,1,internal_medicine,<5_years,high,3,1,Full GDT
V173,control,117.76,1,5,193.73,58.52,82.59,20.33,73.21,48.1,77.85,49.02,2,internal_medicine,<5_years,high,3,0,Full GDT
V173,cma,96.54,1,5,148.15,47.87,65.19,18.79,54.64,54.12,57.54,36.97,3,internal_medicine,<5_years,high,3,1,Full GDT
V173,bm25,126.03,1,5,186.79,59.74,87.07,18.13,84.84,44.56,77.59,46.28,4,internal_medicine,<5_years,high,3,0,Full GDT
V174,bm25,111.39,1,5,175.31,58.41,81.4,22.83,75.0,52.69,79.11,39.41,1,emergency,<5_years,high,0,0,Full GDT
V174,cma,99.67,1,5,151.89,50.19,61.87,26.27,53.84,57.81,68.05,33.29,2,emergency,<5_years,high,0,1,Full GDT
V174,control,118.85,1,5,170.51,62.62,83.79,24.06,88.57,45.12,83.46,50.73,3,emergency,<5_years,high,0,0,Full GDT
V174,gdt,93.57,1,5,129.04,44.8,56.54,16.7,54.67,55.07,55.12,30.73,4,emergency,<5_years,high,0,1,Full GDT
V175,gdt,37.85,1,2,132.45,34.54,35.49,13.26,28.4,83.34,30.32,16.4,1,emergency,>=5_years,low,0,1,Full GDT
V175,cma,39.48,1,2,151.29,38.24,39.52,11.21,34.44,79.89,39.8,24.6,2,emergency,>=5_years,low,0,1,Full GDT
V175,bm25,49.18,1,2,194.44,43.7,55.87,18.37,43.83,58.86,54.96,30.3,3,emergency,>=5_years,low,0,0,Full GDT
V175,control,46.61,1,2,177.77,43.6,52.69,10.39,58.01,59.98,48.48,32.04,4,emergency,>=5_years,low,0,0,Full GDT
V176,control,108.66,1,4,180.5,57.64,73.7,15.21,69.62,56.54,79.12,51.67,1,internal_medicine,>=5_years,high,3,0,Full GDT
V176,gdt,77.13,1,4,124.65,44.53,53.57,16.49,44.22,63.87,57.33,31.69,2,internal_medicine,>=5_years,high,3,1,Full GDT
V176,cma,79.62,1,4,133.09,44.47,59.16,13.37,48.91,57.53,54.15,33.7,3,internal_medicine,>=5_years,high,3,1,Full GDT
V176,bm25,88.71,1,4,189.44,54.92,73.89,16.02,68.11,63.29,64.55,43.68,4,internal_medicine,>=5_years,high,3,0,Full GDT
V177,control,117.95,1,5,187.15,60.3,80.7,20.35,75.61,53.49,80.9,50.78,1,critical_care,>=5_years,high,1,0,Full GDT
V177,cma,96.15,1,5,151.14,49.47,63.32,17.63,59.37,64.9,55.95,35.63,2,critical_care,>=5_years,high,1,1,Full GDT
V177,gdt,100.77,1,5,133.1,47.4,69.14,10.75,57.34,60.47,54.87,31.83,3,critical_care,>=5_years,high,1,1,Full GDT
V177,bm25,115.79,1,5,186.17,59.54,83.98,21.18,81.87,47.41,80.95,41.86,4,critical_care,>=5_years,high,1,0,Full GDT
V178,bm25,95.67,1,4,180.89,54.01,71.63,24.06,71.0,50.12,64.98,42.27,1,hospital_medicine,>=5_years,high,0,0,Full GDT
V178,control,93.2,1,4,206.13,54.32,77.65,18.1,69.52,52.53,66.52,41.63,2,hospital_medicine,>=5_years,high,0,0,Full GDT
V178,gdt,77.01,1,4,125.13,41.27,50.51,16.26,38.19,63.11,49.43,30.1,3,hospital_medicine,>=5_years,high,0,1,Full GDT
V178,cma,71.37,1,4,147.46,42.72,50.85,10.44,51.98,64.46,45.72,32.84,4,hospital_medicine,>=5_years,high,0,1,Full GDT
V179,cma,35.66,1,2,153.11,35.11,35.2,6.09,40.37,78.33,35.23,15.4,1,internal_medicine,>=5_years,low,0,1,Full GDT
V179,bm25,48.56,1,2,192.9,41.97,47.46,13.37,38.47,64.77,54.52,33.2,2,internal_medicine,>=5_years,low,0,0,Full GDT
V179,gdt,36.42,1,2,133.66,34.03,24.52,9.63,35.91,77.68,38.02,18.39,3,internal_medicine,>=5_years,low,0,1,Full GDT
V179,control,53.26,1,2,193.72,48.68,57.89,17.7,54.05,72.74,56.91,32.79,4,internal_medicine,>=5_years,low,0,0,Full GDT
V180,control,20.56,1,1,169.47,37.57,41.33,11.63,41.94,67.9,44.2,18.39,1,critical_care,<5_years,low,0,0,Full GDT
V180,bm25,25.06,1,1,174.78,38.69,50.55,12.96,44.6,64.02,41.69,18.31,2,critical_care,<5_years,low,0,0,Full GDT
V180,cma,21.73,1,1,151.68,32.63,34.36,9.98,32.41,73.31,31.82,13.88,3,critical_care,<5_years,low,0,1,Full GDT
V180,gdt,17.73,1,1,108.57,27.95,24.25,6.76,16.95,79.3,26.09,14.38,4,critical_care,<5_years,low,0,1,Full GDT
V181,gdt,20.29,1,1,129.67,29.06,18.09,19.09,16.82,83.43,28.02,8.88,1,emergency,<5_years,low,0,1,Full GDT
V181,bm25,130.18,0,1,213.35,56.28,73.23,23.05,77.81,52.33,69.13,42.12,2,emergency,<5_years,low,0,0,Full GDT
V181,cma,20.3,1,1,132.5,31.59,38.08,5.45,27.01,75.75,27.46,15.77,3,emergency,<5_years,low,0,1,Full GDT
V181,control,19.99,1,1,180.81,38.52,45.14,10.22,32.74,78.99,41.08,22.97,4,emergency,<5_years,low,0,0,Full GDT
V182,cma,80.3,1,4,151.96,45.42,56.96,13.72,51.0,61.89,57.46,31.49,1,critical_care,<5_years,high,0,1,Full GDT
V182,gdt,75.96,1,4,131.17,41.37,52.56,10.71,44.02,67.85,53.69,19.39,2,critical_care,<5_years,high,0,1,Full GDT
V182,bm25,300.0,0,4,180.17,73.13,100.0,41.64,100.0,9.27,100.0,87.84,3,critical_care,<5_years,high,0,0,Full GDT
V182,control,93.0,1,4,181.97,55.3,76.86,11.49,67.45,58.35,70.97,46.7,4,critical_care,<5_years,high,0,0,Full GDT
V183,gdt,53.95,1,3,135.68,39.26,43.06,12.97,42.28,70.24,40.65,26.38,1,critical_care,<5_years,low,0,1,Full GDT
V183,bm25,67.04,1,3,189.1,45.88,60.24,11.55,53.2,58.91,57.07,34.3,2,critical_care,<5_years,low,0,0,Full GDT
V183,control,72.49,1,3,193.67,47.94,56.17,19.93,53.93,64.45,58.98,34.16,3,critical_care,<5_years,low,0,0,Full GDT
V183,cma,64.62,1,3,154.74,42.48,54.99,18.12,44.21,66.8,45.94,24.8,4,critical_care,<5_years,low,0,1,Full GDT
V184,bm25,99.96,1,4,173.64,55.76,72.59,25.55,69.58,52.32,74.04,40.45,1,hospital_medicine,>=5_years,high,2,0,Full GDT
V184,gdt,75.14,1,4,119.88,42.01,48.06,11.64,48.58,66.22,48.01,29.54,2,hospital_medicine,>=5_years,high,2,1,Full GDT
V184,control,87.12,1,4,188.3,53.27,70.68,15.95,69.9,52.44,68.12,42.55,3,hospital_medicine,>=5_years,high,2,0,Full GDT
V184,cma,81.68,1,4,125.47,45.54,54.22,11.96,50.91,70.83,57.52,27.81,4,hospital_medicine,>=5_years,high,2,1,Full GDT
V185,gdt,96.93,1,5,126.5,48.3,66.67,13.39,54.73,59.65,60.18,35.17,1,emergency,<5_years,high,2,1,Full GDT
V185,cma,99.1,1,5,147.96,50.06,69.1,13.92,65.93,56.57,62.78,32.04,2,emergency,<5_years,high,2,1,Full GDT
V185,control,130.94,1,5,182.69,60.98,86.34,25.79,83.16,38.37,80.75,51.45,3,emergency,<5_years,high,2,0,Full GDT
V185,bm25,117.34,1,5,173.95,57.36,75.05,15.43,80.1,49.32,75.26,48.99,4,emergency,<5_years,high,2,0,Full GDT
V186,bm25,110.71,1,5,194.44,59.27,78.8,23.9,81.78,44.01,80.78,46.35,1,critical_care,>=5_years,high,4,0,Full GDT
V186,control,119.56,1,5,189.8,60.19,78.89,22.04,76.54,48.31,85.4,49.94,2,critical_care,>=5_years,high,4,0,Full GDT
V186,cma,97.92,1,5,135.2,51.3,67.46,14.37,60.04,64.26,64.58,37.11,3,critical_care,>=5_years,high,4,1,Full GDT
V186,gdt,88.06,1,5,122.34,42.79,61.03,10.68,46.96,55.83,54.6,27.66,4,critical_care,>=5_years,high,4,1,Full GDT
V187,control,47.53,1,2,177.43,45.03,49.57,13.69,55.85,66.51,52.38,32.2,1,critical_care,>=5_years,low,0,0,Full GDT
V187,gdt,37.08,1,2,125.88,30.21,27.19,7.67,27.07,71.93,29.17,18.27,2,critical_care,>=5_years,low,0,1,Full GDT
V187,bm25,42.19,1,2,195.02,45.42,56.1,19.25,51.83,62.8,55.26,27.31,3,critical_care,>=5_years,low,0,0,Full GDT
V187,cma,39.3,1,2,130.66,33.32,36.58,2.1,37.52,62.24,38.07,23.41,4,critical_care,>=5_years,low,0,1,Full GDT
V188,gdt,20.23,1,1,126.09,30.87,25.2,10.18,28.98,87.91,21.57,11.36,1,internal_medicine,>=5_years,low,0,1,Full GDT
V188,control,23.4,1,1,186.73,39.48,44.72,13.9,43.78,69.33,43.73,21.4,2,internal_medicine,>=5_years,low,0,0,Full GDT
V188,bm25,24.43,1,1,195.46,38.51,47.1,9.57,36.74,72.28,41.76,23.57,3,internal_medicine,>=5_years,low,0,0,Full GDT
V188,cma,20.5,1,1,141.45,33.47,32.98,16.18,24.59,82.32,25.8,18.96,4,internal_medicine,>=5_years,low,0,1,Full GDT
V189,cma,37.29,1,2,142.66,35.82,41.94,8.34,33.66,77.22,36.11,17.66,1,internal_medicine,<5_years,low,0,1,Full GDT
V189,bm25,47.19,1,2,213.76,46.09,53.25,20.73,52.08,74.6,48.04,27.87,2,internal_medicine,<5_years,low,0,0,Full GDT
V189,gdt,40.25,1,2,126.05,35.0,38.67,15.31,34.83,70.4,30.09,20.73,3,internal_medicine,<5_years,low,0,1,Full GDT
V189,control,48.27,1,2,208.7,45.76,51.12,13.87,45.6,59.98,62.18,41.79,4,internal_medicine,<5_years,low,0,0,Full GDT
V190,cma,62.7,1,3,143.04,40.16,54.77,5.09,40.93,67.27,48.58,24.31,1,critical_care,>=5_years,low,0,1,Full GDT
V190,gdt,56.42,1,3,132.11,37.44,47.06,8.99,40.11,70.27,38.12,20.08,2,critical_care,>=5_years,low,0,1,Full GDT
V190,bm25,75.37,1,3,188.43,50.54,62.64,18.54,58.86,58.67,63.67,40.87,3,critical_care,>=5_years,low,0,0,Full GDT
V190,control,67.36,1,3,184.84,48.31,61.73,22.56,53.94,56.4,55.81,39.44,4,critical_care,>=5_years,low,0,0,Full GDT
V191,bm25,70.13,1,3,185.01,52.89,65.7,22.76,59.78,64.83,61.27,42.98,1,critical_care,<5_years,low,0,0,Full GDT
V191,gdt,56.94,1,3,118.5,37.43,46.68,6.33,39.44,73.65,43.03,15.48,2,critical_care,<5_years,low,0,1,Full GDT
V191,cma,59.97,1,3,131.49,43.31,50.15,19.74,48.9,71.44,43.76,25.84,3,critical_care,<5_years,low,0,1,Full GDT
V191,control,66.64,1,3,188.64,46.42,60.74,12.69,53.88,57.2,55.47,38.54,4,critical_care,<5_years,low,0,0,Full GDT
V192,cma,42.77,1,2,156.92,37.3,41.55,9.25,44.57,71.8,41.48,15.16,1,critical_care,<5_years,low,0,1,Full GDT
V192,gdt,41.66,1,2,126.95,35.1,31.36,15.05,36.82,73.5,35.86,18.02,2,critical_care,<5_years,low,0,1,Full GDT
V192,control,46.93,1,2,199.63,43.08,53.47,13.86,46.82,68.13,46.64,29.56,3,critical_care,<5_years,low,0,0,Full GDT
V192,bm25,144.78,0,2,209.81,61.39,93.63,17.56,87.02,45.0,74.97,50.15,4,critical_care,<5_years,low,0,0,Full GDT
V193,gdt,69.56,1,4,128.34,42.46,50.61,15.8,47.28,70.7,48.64,21.71,1,critical_care,<5_years,high,0,1,Full GDT
V193,control,95.1,1,4,181.71,55.09,70.17,23.81,66.39,50.09,72.68,47.43,2,critical_care,<5_years,high,0,0,Full GDT
V193,cma,83.01,1,4,144.51,42.85,52.37,9.85,47.58,64.5,55.88,26.91,3,critical_care,<5_years,high,0,1,Full GDT
V193,bm25,90.98,1,4,207.86,56.32,72.52,21.49,64.69,56.67,75.98,46.55,4,critical_care,<5_years,high,0,0,Full GDT
V194,bm25,21.11,1,1,187.99,39.58,40.07,19.16,39.1,74.34,38.71,26.11,1,hospital_medicine,>=5_years,low,0,0,Full GDT
V194,gdt,17.64,1,1,147.71,25.86,25.14,6.04,17.7,76.99,18.98,10.34,2,hospital_medicine,>=5_years,low,0,1,Full GDT
V194,cma,19.12,1,1,148.65,33.65,34.72,11.59,27.43,82.77,31.23,14.18,3,hospital_medicine,>=5_years,low,0,1,Full GDT
V194,control,23.29,1,1,182.98,37.08,40.52,15.25,33.57,75.0,35.06,23.07,4,hospital_medicine,>=5_years,low,0,0,Full GDT
V195,gdt,103.2,1,5,122.71,50.22,70.39,19.26,56.18,63.51,66.9,25.1,1,critical_care,>=5_years,high,0,1,Full GDT
V195,bm25,116.42,1,5,184.21,55.64,82.66,13.9,73.5,42.68,77.12,44.01,2,critical_care,>=5_years,high,0,0,Full GDT
V195,control,110.92,1,5,172.67,58.71,80.29,24.06,71.27,48.17,74.82,53.63,3,critical_care,>=5_years,high,0,0,Full GDT
V195,cma,103.52,1,5,140.58,49.91,67.2,15.18,62.82,56.45,65.05,32.75,4,critical_care,>=5_years,high,0,1,Full GDT
V196,cma,21.61,1,1,125.48,34.31,34.22,13.84,25.54,84.07,29.43,18.79,1,emergency,<5_years,low,0,1,Full GDT
V196,control,24.32,1,1,198.51,39.37,40.94,14.93,45.17,71.3,41.43,22.49,2,emergency,<5_years,low,0,0,Full GDT
V196,gdt,20.2,1,1,138.86,29.59,21.27,7.51,22.01,77.57,37.88,11.27,3,emergency,<5_years,low,0,1,Full GDT
V196,bm25,18.07,1,1,223.47,40.18,46.52,15.08,37.81,76.82,38.33,26.52,4,emergency,<5_years,low,0,0,Full GDT
V197,gdt,19.33,1,1,117.58,28.13,25.79,12.0,26.32,77.14,12.93,14.62,1,hospital_medicine,<5_years,low,0,1,Full GDT
V197,control,38.33,1,1,171.44,41.79,44.06,13.46,46.97,70.33,42.41,33.5,2,hospital_medicine,<5_years,low,0,0,Full GDT
V197,bm25,22.19,1,1,170.13,42.0,45.52,16.6,38.79,73.36,54.29,23.46,3,hospital_medicine,<5_years,low,0,0,Full GDT
V197,cma,21.34,1,1,135.92,31.23,33.49,8.34,22.49,79.03,28.35,15.69,4,hospital_medicine,<5_years,low,0,1,Full GDT
V198,control,20.04,1,1,170.76,41.5,38.91,22.62,43.05,65.96,48.27,30.18,1,hospital_medicine,>=5_years,low,0,0,Full GDT
V198,gdt,17.59,1,1,125.01,28.22,24.03,4.93,27.26,81.95,19.11,12.04,2,hospital_medicine,>=5_years,low,0,1,Full GDT
V198,bm25,23.43,1,1,182.56,37.42,41.06,7.46,43.15,75.0,39.01,18.86,3,hospital_medicine,>=5_years,low,0,0,Full GDT
V198,cma,16.82,1,1,133.8,29.12,26.21,10.81,23.08,78.68,26.84,9.09,4,hospital_medicine,>=5_years,low,0,1,Full GDT
V199,control,67.63,1,3,208.25,48.56,59.16,18.41,59.8,60.75,57.05,36.18,1,internal_medicine,<5_years,low,0,0,Full GDT
V199,cma,66.67,1,3,120.82,44.11,52.52,22.64,42.59,71.48,47.11,28.31,2,internal_medicine,<5_years,low,0,1,Full GDT
V199,gdt,58.17,1,3,125.31,37.22,42.26,16.05,39.93,72.46,35.69,16.91,3,internal_medicine,<5_years,low,0,1,Full GDT
V199,bm25,73.36,1,3,185.62,49.46,63.86,12.33,67.81,60.78,59.67,32.31,4,internal_medicine,<5_years,low,0,0,Full GDT
V200,gdt,18.67,1,1,168.82,28.79,25.25,0.0,21.79,83.04,27.16,15.52,1,critical_care,<5_years,low,0,1,Full GDT
V200,bm25,21.35,1,1,201.69,39.43,36.0,10.82,48.72,71.81,37.83,31.41,2,critical_care,<5_years,low,0,0,Full GDT
V200,control,22.53,1,1,188.34,40.06,44.53,12.06,42.97,72.89,45.68,22.24,3,critical_care,<5_years,low,0,0,Full GDT
V200,cma,21.87,1,1,136.75,30.32,28.34,13.54,25.98,81.29,22.14,10.64,4,critical_care,<5_years,low,0,1,Full GDT
V201,control,64.29,1,3,204.6,49.77,66.67,16.17,53.1,60.57,59.43,42.7,1,internal_medicine,<5_years,low,0,0,Full GDT
V201,bm25,63.52,1,3,184.55,47.4,52.96,20.53,52.8,58.2,63.43,36.5,2,internal_medicine,<5_years,low,0,0,Full GDT
V201,cma,61.68,1,3,138.36,43.15,57.43,10.92,41.39,74.47,49.61,25.07,3,internal_medicine,<5_years,low,0,1,Full GDT
V201,gdt,66.98,1,3,125.86,39.73,45.3,21.19,39.16,66.19,44.29,22.24,4,internal_medicine,<5_years,low,0,1,Full GDT
V202,gdt,59.26,1,3,123.36,36.76,40.56,11.54,35.59,72.21,38.94,21.7,1,hospital_medicine,<5_years,low,0,1,Full GDT
V202,bm25,66.28,1,3,185.15,49.86,63.32,18.72,58.95,56.92,59.43,41.84,2,hospital_medicine,<5_years,low,0,0,Full GDT
V202,control,65.69,1,3,184.25,47.46,60.9,9.9,56.07,58.62,62.7,36.6,3,hospital_medicine,<5_years,low,0,0,Full GDT
V202,cma,59.52,1,3,153.58,43.08,53.16,16.54,46.44,70.87,46.03,25.44,4,hospital_medicine,<5_years,low,0,1,Full GDT
V203,gdt,60.45,1,3,143.16,42.6,49.2,15.45,46.4,72.52,45.88,26.17,1,emergency,>=5_years,low,0,1,Full GDT
V203,control,72.1,1,3,188.94,49.3,67.99,12.18,71.77,55.48,57.55,30.81,2,emergency,>=5_years,low,0,0,Full GDT
V203,bm25,67.46,1,3,188.4,48.78,57.91,20.33,57.49,62.79,56.96,37.22,3,emergency,>=5_years,low,0,0,Full GDT
V203,cma,57.92,1,3,153.07,41.17,40.83,14.81,38.25,77.17,49.05,26.9,4,emergency,>=5_years,low,0,1,Full GDT
V204,bm25,72.28,1,3,204.75,50.85,66.75,14.46,56.67,62.39,60.02,44.8,1,hospital_medicine,>=5_years,low,0,0,Full GDT
V204,gdt,57.78,1,3,125.2,39.45,45.15,14.95,36.89,73.95,40.22,25.53,2,hospital_medicine,>=5_years,low,0,1,Full GDT
V204,control,62.23,1,3,200.73,45.43,58.7,17.06,53.72,59.19,48.04,35.9,3,hospital_medicine,>=5_years,low,0,0,Full GDT
V204,cma,62.58,1,3,148.53,39.54,44.47,13.95,38.9,66.32,50.48,23.12,4,hospital_medicine,>=5_years,low,0,1,Full GDT
V205,gdt,37.94,1,2,129.42,34.81,35.61,8.39,36.33,76.87,36.21,15.41,1,internal_medicine,<5_years,low,0,1,Full GDT
V205,bm25,47.55,1,2,212.67,43.07,56.39,11.42,46.79,64.7,55.0,24.1,2,internal_medicine,<5_years,low,0,0,Full GDT
V205,control,43.4,1,2,167.37,41.92,54.02,18.11,44.02,61.12,53.47,20.76,3,internal_medicine,<5_years,low,0,0,Full GDT
V205,cma,41.56,1,2,130.75,35.89,39.19,5.29,33.87,76.34,40.41,20.26,4,internal_medicine,<5_years,low,0,1,Full GDT
V206,bm25,48.14,1,2,180.51,43.64,56.02,8.99,52.58,65.34,48.98,29.95,1,hospital_medicine,>=5_years,low,0,0,Full GDT
V206,gdt,39.2,1,2,138.51,32.88,32.02,8.66,27.1,74.93,37.18,17.37,2,hospital_medicine,>=5_years,low,0,1,Full GDT
V206,control,42.33,1,2,166.21,43.58,50.48,11.83,50.22,71.09,47.29,30.58,3,hospital_medicine,>=5_years,low,0,0,Full GDT
V206,cma,41.99,1,2,153.71,36.87,36.36,14.85,37.28,72.38,41.29,19.08,4,hospital_medicine,>=5_years,low,0,1,Full GDT
V207,control,22.2,1,1,186.66,40.07,42.12,10.96,42.44,77.19,41.27,26.42,1,emergency,<5_years,low,0,0,Full GDT
V207,bm25,22.51,1,1,200.57,39.07,46.84,11.92,35.69,74.23,44.71,21.03,2,emergency,<5_years,low,0,0,Full GDT
V207,cma,18.48,1,1,149.33,31.47,25.28,12.93,24.55,80.94,31.35,13.76,3,emergency,<5_years,low,0,1,Full GDT
V207,gdt,18.68,1,1,132.74,28.53,19.01,5.26,16.56,89.03,26.43,14.92,4,emergency,<5_years,low,0,1,Full GDT
V208,bm25,124.16,1,5,179.71,60.58,84.55,25.71,80.38,37.34,82.85,52.67,1,critical_care,>=5_years,high,0,0,Full GDT
V208,gdt,93.92,1,5,129.9,47.05,62.73,16.08,57.75,61.68,54.05,30.02,2,critical_care,>=5_years,high,0,1,Full GDT
V208,cma,96.44,1,5,168.7,46.78,62.87,5.65,65.06,50.76,65.66,30.66,3,critical_care,>=5_years,high,0,1,Full GDT
V208,control,107.66,1,5,188.89,58.54,82.71,18.98,74.08,51.25,72.37,51.84,4,critical_care,>=5_years,high,0,0,Full GDT
V209,bm25,22.1,1,1,192.63,37.97,39.55,13.16,37.31,68.9,42.81,26.11,1,hospital_medicine,>=5_years,low,0,0,Full GDT
V209,control,23.8,1,1,137.35,40.09,40.12,13.65,46.32,76.16,42.63,21.69,2,hospital_medicine,>=5_years,low,0,0,Full GDT
V209,gdt,20.02,1,1,143.05,30.91,27.24,15.12,22.61,88.18,24.78,7.51,3,hospital_medicine,>=5_years,low,0,1,Full GDT
V209,cma,17.01,1,1,135.99,29.62,27.08,3.41,19.83,83.4,28.56,15.43,4,hospital_medicine,>=5_years,low,0,1,Full GDT
V210,control,117.64,1,5,176.71,58.56,81.29,23.34,77.17,48.57,78.1,42.88,1,hospital_medicine,<5_years,high,2,0,Full GDT
V210,bm25,116.96,1,5,199.33,60.3,89.05,17.97,79.26,53.69,75.94,45.91,2,hospital_medicine,<5_years,high,2,0,Full GDT
